2021-10-11 12:35:29.742 INFO  rainclassv3.config.RainClassV3Application         :55   [32m                  [0;39m Starting RainClassV3Application using Java 1.8.0_261 on DESKTOP-6AM15DO with PID 15448 (F:\private\rain-class-v3-main\target\classes started by Administrator in F:\private\rain-class-v3-main)
2021-10-11 15:38:44.818 INFO  rainclassv3.aspect.LogAspect                      :87   [32m102671213406588928[0;39m 请求参数: [{"classname":"","code":"","desc":"","notice":"","path":"","place":"","starttime":"","type":"博雅课"}]
2021-10-11 15:38:45.088 INFO  rainclassv3.aspect.LogAspect                      :99   [32m102671213406588928[0;39m 返回结果: {"success":true}
2021-10-11 15:38:45.089 INFO  rainclassv3.aspect.LogAspect                      :100  [32m102671213406588928[0;39m ------------- 结束 耗时：274 ms -------------
2021-10-11 15:38:45.219 INFO  rainclassv3.aspect.LogAspect                      :62   [32m102671215101087744[0;39m ------------- 开始 -------------
2021-10-11 15:38:45.220 INFO  rainclassv3.aspect.LogAspect                      :63   [32m102671215101087744[0;39m 请求地址: http://127.0.0.1:9000/class/list GET
2021-10-11 15:38:45.220 INFO  rainclassv3.aspect.LogAspect                      :64   [32m102671215101087744[0;39m 类名方法: rainclassv3.controller.ClassController.list
2021-10-11 15:38:45.220 INFO  rainclassv3.aspect.LogAspect                      :65   [32m102671215101087744[0;39m 远程地址: 127.0.0.1
2021-10-11 15:38:45.221 INFO  rainclassv3.aspect.LogAspect                      :87   [32m102671215101087744[0;39m 请求参数: [{"classname":"","pageNum":1,"pageSize":3}]
2021-10-11 15:38:45.646 INFO  rainclassv3.aspect.LogAspect                      :99   [32m102671215101087744[0;39m 返回结果: {"content":{"list":[{"classname":"tset","code":"","credit":1,"desc":"asdgasdg","id":102661292975853568,"notice":"","path":"102661134905118720.jpg","place":"","starttime":"","teacher":{"id":1,"loginname":"admin","realname":"admin"},"teacherid":1,"type":"专业主干课"},{"classname":"","code":"","desc":"","id":102671213423366144,"notice":"","path":"","place":"","starttime":"","type":"博雅课"}],"pageNum":1,"pageSize":3,"total":2},"success":true}
2021-10-11 15:38:45.647 INFO  rainclassv3.aspect.LogAspect                      :100  [32m102671215101087744[0;39m ------------- 结束 耗时：428 ms -------------
2021-10-11 15:39:51.812 INFO  rainclassv3.aspect.LogAspect                      :62   [32m102671494412374016[0;39m ------------- 开始 -------------
2021-10-11 15:39:51.812 INFO  rainclassv3.aspect.LogAspect                      :63   [32m102671494412374016[0;39m 请求地址: http://127.0.0.1:9000/class/list GET
2021-10-11 15:39:51.813 INFO  rainclassv3.aspect.LogAspect                      :64   [32m102671494412374016[0;39m 类名方法: rainclassv3.controller.ClassController.list
2021-10-11 15:39:51.813 INFO  rainclassv3.aspect.LogAspect                      :65   [32m102671494412374016[0;39m 远程地址: 127.0.0.1
2021-10-11 15:39:51.813 INFO  rainclassv3.aspect.LogAspect                      :87   [32m102671494412374016[0;39m 请求参数: [{"classname":"","pageNum":1,"pageSize":3}]
2021-10-11 15:39:51.872 INFO  rainclassv3.aspect.LogAspect                      :99   [32m102671494412374016[0;39m 返回结果: {"content":{"list":[{"classname":"tset","code":"","credit":1,"desc":"asdgasdg","id":102661292975853568,"notice":"","path":"102661134905118720.jpg","place":"","starttime":"","teacher":{"id":1,"loginname":"admin","realname":"admin"},"teacherid":1,"type":"专业主干课"},{"classname":"","code":"","desc":"","id":102671213423366144,"notice":"","path":"","place":"","starttime":"","type":"博雅课"}],"pageNum":1,"pageSize":3,"total":2},"success":true}
2021-10-11 15:39:51.872 INFO  rainclassv3.aspect.LogAspect                      :100  [32m102671494412374016[0;39m ------------- 结束 耗时：60 ms -------------
2021-10-11 15:40:00.971 INFO  rainclassv3.aspect.LogAspect                      :62   [32m102671532828004352[0;39m ------------- 开始 -------------
2021-10-11 15:40:00.972 INFO  rainclassv3.aspect.LogAspect                      :63   [32m102671532828004352[0;39m 请求地址: http://127.0.0.1:9000/class/selectById/102661292975853568 GET
2021-10-11 15:40:00.973 INFO  rainclassv3.aspect.LogAspect                      :64   [32m102671532828004352[0;39m 类名方法: rainclassv3.controller.ClassController.selectById
2021-10-11 15:40:00.974 INFO  rainclassv3.aspect.LogAspect                      :65   [32m102671532828004352[0;39m 远程地址: 127.0.0.1
2021-10-11 15:40:00.975 INFO  rainclassv3.aspect.LogAspect                      :87   [32m102671532828004352[0;39m 请求参数: ["102661292975853568"]
2021-10-11 15:40:01.084 INFO  rainclassv3.aspect.LogAspect                      :99   [32m102671532828004352[0;39m 返回结果: {"content":{"classname":"tset","code":"","credit":1,"desc":"asdgasdg","id":102661292975853568,"notice":"","path":"102661134905118720.jpg","place":"","starttime":"","teacher":{"id":1,"loginname":"admin","realname":"admin"},"teacherid":1,"type":"专业主干课"},"success":true}
2021-10-11 15:40:01.084 INFO  rainclassv3.aspect.LogAspect                      :100  [32m102671532828004352[0;39m ------------- 结束 耗时：113 ms -------------
2021-10-11 15:40:14.390 INFO  rainclassv3.aspect.LogAspect                      :62   [32m102671589107175424[0;39m ------------- 开始 -------------
2021-10-11 15:40:14.390 INFO  rainclassv3.aspect.LogAspect                      :63   [32m102671589107175424[0;39m 请求地址: http://127.0.0.1:9000/class/list GET
2021-10-11 15:40:14.390 INFO  rainclassv3.aspect.LogAspect                      :64   [32m102671589107175424[0;39m 类名方法: rainclassv3.controller.ClassController.list
2021-10-11 15:40:14.391 INFO  rainclassv3.aspect.LogAspect                      :65   [32m102671589107175424[0;39m 远程地址: 127.0.0.1
2021-10-11 15:40:14.391 INFO  rainclassv3.aspect.LogAspect                      :87   [32m102671589107175424[0;39m 请求参数: [{"classname":"","pageNum":1,"pageSize":3}]
2021-10-11 15:40:14.497 INFO  rainclassv3.aspect.LogAspect                      :99   [32m102671589107175424[0;39m 返回结果: {"content":{"list":[{"classname":"tset","code":"","credit":1,"desc":"asdgasdg","id":102661292975853568,"notice":"","path":"102661134905118720.jpg","place":"","starttime":"","teacher":{"id":1,"loginname":"admin","realname":"admin"},"teacherid":1,"type":"专业主干课"},{"classname":"","code":"","desc":"","id":102671213423366144,"notice":"","path":"","place":"","starttime":"","type":"博雅课"}],"pageNum":1,"pageSize":3,"total":2},"success":true}
2021-10-11 15:40:14.498 INFO  rainclassv3.aspect.LogAspect                      :100  [32m102671589107175424[0;39m ------------- 结束 耗时：109 ms -------------
2021-10-11 15:40:21.740 INFO  rainclassv3.aspect.LogAspect                      :62   [32m102671619939504128[0;39m ------------- 开始 -------------
2021-10-11 15:40:21.740 INFO  rainclassv3.aspect.LogAspect                      :63   [32m102671619939504128[0;39m 请求地址: http://127.0.0.1:9000/class/selectById/102661292975853568 GET
2021-10-11 15:40:21.741 INFO  rainclassv3.aspect.LogAspect                      :64   [32m102671619939504128[0;39m 类名方法: rainclassv3.controller.ClassController.selectById
2021-10-11 15:40:21.741 INFO  rainclassv3.aspect.LogAspect                      :65   [32m102671619939504128[0;39m 远程地址: 127.0.0.1
2021-10-11 15:40:21.741 INFO  rainclassv3.aspect.LogAspect                      :87   [32m102671619939504128[0;39m 请求参数: ["102661292975853568"]
2021-10-11 15:40:21.749 INFO  rainclassv3.aspect.LogAspect                      :99   [32m102671619939504128[0;39m 返回结果: {"content":{"classname":"tset","code":"","credit":1,"desc":"asdgasdg","id":102661292975853568,"notice":"","path":"102661134905118720.jpg","place":"","starttime":"","teacher":{"id":1,"loginname":"admin","realname":"admin"},"teacherid":1,"type":"专业主干课"},"success":true}
2021-10-11 15:40:21.749 INFO  rainclassv3.aspect.LogAspect                      :100  [32m102671619939504128[0;39m ------------- 结束 耗时：9 ms -------------
2021-10-11 15:40:29.288 INFO  rainclassv3.aspect.LogAspect                      :62   [32m102671651598110720[0;39m ------------- 开始 -------------
2021-10-11 15:40:29.288 INFO  rainclassv3.aspect.LogAspect                      :63   [32m102671651598110720[0;39m 请求地址: http://127.0.0.1:9000/class/list GET
2021-10-11 15:40:29.289 INFO  rainclassv3.aspect.LogAspect                      :64   [32m102671651598110720[0;39m 类名方法: rainclassv3.controller.ClassController.list
2021-10-11 15:40:29.289 INFO  rainclassv3.aspect.LogAspect                      :65   [32m102671651598110720[0;39m 远程地址: 127.0.0.1
2021-10-11 15:40:29.289 INFO  rainclassv3.aspect.LogAspect                      :87   [32m102671651598110720[0;39m 请求参数: [{"classname":"","pageNum":1,"pageSize":3}]
2021-10-11 15:40:29.302 INFO  rainclassv3.aspect.LogAspect                      :99   [32m102671651598110720[0;39m 返回结果: {"content":{"list":[{"classname":"tset","code":"","credit":1,"desc":"asdgasdg","id":102661292975853568,"notice":"","path":"102661134905118720.jpg","place":"","starttime":"","teacher":{"id":1,"loginname":"admin","realname":"admin"},"teacherid":1,"type":"专业主干课"},{"classname":"","code":"","desc":"","id":102671213423366144,"notice":"","path":"","place":"","starttime":"","type":"博雅课"}],"pageNum":1,"pageSize":3,"total":2},"success":true}
2021-10-11 15:40:29.302 INFO  rainclassv3.aspect.LogAspect                      :100  [32m102671651598110720[0;39m ------------- 结束 耗时：14 ms -------------
2021-10-11 15:47:29.556 INFO  rainclassv3.aspect.LogAspect                      :62   [32m102673414329864192[0;39m ------------- 开始 -------------
2021-10-11 15:47:29.557 INFO  rainclassv3.aspect.LogAspect                      :63   [32m102673414329864192[0;39m 请求地址: http://127.0.0.1:9000/class/list GET
2021-10-11 15:47:29.557 INFO  rainclassv3.aspect.LogAspect                      :64   [32m102673414329864192[0;39m 类名方法: rainclassv3.controller.ClassController.list
2021-10-11 15:47:29.557 INFO  rainclassv3.aspect.LogAspect                      :65   [32m102673414329864192[0;39m 远程地址: 127.0.0.1
2021-10-11 15:47:29.557 INFO  rainclassv3.aspect.LogAspect                      :87   [32m102673414329864192[0;39m 请求参数: [{"classname":"","pageNum":1,"pageSize":3}]
2021-10-11 15:47:29.565 INFO  rainclassv3.aspect.LogAspect                      :99   [32m102673414329864192[0;39m 返回结果: {"content":{"list":[{"classname":"tset","code":"","credit":1,"desc":"asdgasdg","id":102661292975853568,"notice":"","path":"102661134905118720.jpg","place":"","starttime":"","teacher":{"id":1,"loginname":"admin","realname":"admin"},"teacherid":1,"type":"专业主干课"},{"classname":"","code":"","desc":"","id":102671213423366144,"notice":"","path":"","place":"","starttime":"","type":"博雅课"}],"pageNum":1,"pageSize":3,"total":2},"success":true}
2021-10-11 15:47:29.566 INFO  rainclassv3.aspect.LogAspect                      :100  [32m102673414329864192[0;39m ------------- 结束 耗时：10 ms -------------
2021-10-11 15:47:54.712 INFO  rainclassv3.aspect.LogAspect                      :62   [32m102673519841775616[0;39m ------------- 开始 -------------
2021-10-11 15:47:54.712 INFO  rainclassv3.aspect.LogAspect                      :63   [32m102673519841775616[0;39m 请求地址: http://127.0.0.1:9000/class/list GET
2021-10-11 15:47:54.712 INFO  rainclassv3.aspect.LogAspect                      :64   [32m102673519841775616[0;39m 类名方法: rainclassv3.controller.ClassController.list
2021-10-11 15:47:54.713 INFO  rainclassv3.aspect.LogAspect                      :65   [32m102673519841775616[0;39m 远程地址: 127.0.0.1
2021-10-11 15:47:54.713 INFO  rainclassv3.aspect.LogAspect                      :87   [32m102673519841775616[0;39m 请求参数: [{"classname":"","pageNum":1,"pageSize":3}]
2021-10-11 15:47:54.813 INFO  rainclassv3.aspect.LogAspect                      :99   [32m102673519841775616[0;39m 返回结果: {"content":{"list":[{"classname":"tset","code":"","credit":1,"desc":"asdgasdg","id":102661292975853568,"notice":"","path":"102661134905118720.jpg","place":"","starttime":"","teacher":{"id":1,"loginname":"admin","realname":"admin"},"teacherid":1,"type":"专业主干课"},{"classname":"","code":"","desc":"","id":102671213423366144,"notice":"","path":"","place":"","starttime":"","type":"博雅课"}],"pageNum":1,"pageSize":3,"total":2},"success":true}
2021-10-11 15:47:54.813 INFO  rainclassv3.aspect.LogAspect                      :100  [32m102673519841775616[0;39m ------------- 结束 耗时：101 ms -------------
